Date,stock,Open,High,Low,Close,Adj Close,Volume
2023-03-10,GOOGL,138.1992,138.4829,137.8675,138.0218,138.0218,48664771
2023-03-13,GOOGL,138.0218,138.0555,136.4535,137.2642,137.2642,30446610
2023-03-14,GOOGL,137.2642,137.6687,132.3512,132.5725,132.5725,16481620
2023-03-15,GOOGL,132.5725,134.0595,131.8837,133.2418,133.2418,22966840
2023-03-16,GOOGL,133.2418,133.8252,132.3946,132.9717,132.9717,11268731
2023-03-17,GOOGL,132.9717,133.3941,131.0381,131.5893,131.5893,2097867
2023-03-20,GOOGL,131.5893,132.2776,130.3983,131.5061,131.5061,14065200
2023-03-21,GOOGL,131.5061,131.7234,129.6191,130.4276,130.4276,43141165
2023-03-22,GOOGL,130.4276,130.457,127.7576,127.8668,127.8668,18471259
2023-03-23,GOOGL,127.8668,131.1092,127.5025,130.2435,130.2435,33180976
2023-03-24,GOOGL,130.2435,132.382,130.154,132.2587,132.2587,8188471
2023-03-27,GOOGL,132.2587,133.3299,131.8875,132.9428,132.9428,46691523
2023-03-28,GOOGL,132.9428,133.601,130.2204,130.9846,130.9846,11024301
2023-03-29,GOOGL,130.9846,131.0597,127.9245,128.0489,128.0489,14087472
2023-03-30,GOOGL,128.0489,128.2795,124.9636,125.8504,125.8504,31327682
2023-03-31,GOOGL,125.8504,127.2019,125.6293,126.1637,126.1637,45484625
2023-04-03,GOOGL,126.1637,126.4895,125.81,126.0568,126.0568,40266965
2023-04-04,GOOGL,126.0568,126.396,124.5875,124.5992,124.5992,23169922
2023-04-05,GOOGL,124.5992,124.9949,124.3355,124.8758,124.8758,7050610
2023-04-06,GOOGL,124.8758,130.0724,124.5274,129.5731,129.5731,20722849
2023-04-07,GOOGL,129.5731,136.2612,128.679,135.975,135.975,33698868
2023-04-10,GOOGL,135.975,136.5931,133.9774,134.1189,134.1189,17023965
2023-04-11,GOOGL,134.1189,135.198,132.8568,133.2341,133.2341,9166478
2023-04-12,GOOGL,133.2341,134.4013,132.8268,134.1033,134.1033,48434274
2023-04-13,GOOGL,134.1033,136.6277,132.8953,136.5357,136.5357,15018688
2023-04-14,GOOGL,136.5357,137.1421,136.442,136.9698,136.9698,33240479
2023-04-17,GOOGL,136.9698,137.0315,134.2505,134.3991,134.3991,7291409
2023-04-18,GOOGL,134.3991,135.0942,133.8792,135.0799,135.0799,27794026
2023-04-19,GOOGL,135.0799,136.5375,134.1564,136.4234,136.4234,37020231
2023-04-20,GOOGL,136.4234,136.4786,135.8999,136.1331,136.1331,24359978
2023-04-21,GOOGL,136.1331,137.1841,134.1992,135.1358,135.1358,6726386
2023-04-24,GOOGL,135.1358,135.5541,134.8681,134.9178,134.9178,24959046
2023-04-25,GOOGL,134.9178,135.1459,134.2361,134.5329,134.5329,36421717
2023-04-26,GOOGL,134.5329,135.3518,134.1164,134.945,134.945,38734534
2023-04-27,GOOGL,134.945,137.0005,134.5587,136.3824,136.3824,22522822
2023-04-28,GOOGL,136.3824,137.075,133.5391,134.1893,134.1893,45777723
2023-05-01,GOOGL,134.1893,135.0316,132.4037,132.7825,132.7825,33313202
2023-05-02,GOOGL,132.7825,133.3355,130.2132,130.7668,130.7668,8148767
2023-05-03,GOOGL,130.7668,132.5716,130.7187,132.2162,132.2162,31866241
2023-05-04,GOOGL,132.2162,133.069,130.1005,130.6,130.6,47304844
2023-05-05,GOOGL,130.6,130.626,129.0478,129.2418,129.2418,25458630
2023-05-08,GOOGL,129.2418,129.8554,128.6262,129.5862,129.5862,11987483
2023-05-09,GOOGL,129.5862,130.5994,126.4757,126.7111,126.7111,23319293
2023-05-10,GOOGL,126.7111,127.1233,125.0064,125.0474,125.0474,20105787
2023-05-11,GOOGL,125.0474,126.2448,124.5553,126.1295,126.1295,40644143
2023-05-12,GOOGL,126.1295,126.4697,123.1607,123.7406,123.7406,1670253
2023-05-15,GOOGL,123.7406,125.6572,123.0832,125.4449,125.4449,36627875
2023-05-16,GOOGL,125.4449,125.6838,123.4429,124.1696,124.1696,5662740
2023-05-17,GOOGL,124.1696,127.3,123.0286,127.2737,127.2737,11255652
2023-05-18,GOOGL,127.2737,129.9808,127.0063,129.3714,129.3714,5729657
2023-05-19,GOOGL,129.3714,130.0969,124.5359,124.8271,124.8271,34869903
2023-05-22,GOOGL,124.8271,126.1959,124.5142,125.6266,125.6266,49639937
2023-05-23,GOOGL,125.6266,125.9244,123.2028,123.8007,123.8007,32297472
2023-05-24,GOOGL,123.8007,124.18,122.7642,123.9902,123.9902,7576075
2023-05-25,GOOGL,123.9902,124.8529,122.0137,122.6523,122.6523,20022563
2023-05-26,GOOGL,122.6523,125.535,122.3945,124.8289,124.8289,44122743
2023-05-29,GOOGL,124.8289,126.1333,124.4919,125.8682,125.8682,19065679
2023-05-30,GOOGL,125.8682,126.2559,123.5681,124.7297,124.7297,19101789
2023-05-31,GOOGL,124.7297,125.9679,124.3105,125.6122,125.6122,36935968
2023-06-01,GOOGL,125.6122,127.1224,125.2417,126.4794,126.4794,47835141
2023-06-02,GOOGL,126.4794,130.7463,126.0113,130.581,130.581,9484921
2023-06-05,GOOGL,130.581,130.8731,127.9208,128.7247,128.7247,29049116
2023-06-06,GOOGL,128.7247,129.8131,128.3746,128.8073,128.8073,46767418
2023-06-07,GOOGL,128.8073,132.1819,128.1303,131.7825,131.7825,39283921
2023-06-08,GOOGL,131.7825,135.8682,131.6552,135.2926,135.2926,22893657
2023-06-09,GOOGL,135.2926,135.4754,133.4025,133.5527,133.5527,26547630
2023-06-12,GOOGL,133.5527,133.5854,133.0143,133.0618,133.0618,9271369
2023-06-13,GOOGL,133.0618,133.4311,131.7883,131.8665,131.8665,38672047
2023-06-14,GOOGL,131.8665,132.1559,131.5646,131.778,131.778,10165250
2023-06-15,GOOGL,131.778,131.9624,129.7762,130.3341,130.3341,47406069
2023-06-16,GOOGL,130.3341,133.5318,130.2189,133.5192,133.5192,24027255
2023-06-19,GOOGL,133.5192,134.3305,133.3743,133.4876,133.4876,2178473
2023-06-20,GOOGL,133.4876,133.6728,129.9269,131.6114,131.6114,18749715
2023-06-21,GOOGL,131.6114,135.0599,130.7434,134.5015,134.5015,48258231
2023-06-22,GOOGL,134.5015,137.7632,134.1969,137.3012,137.3012,33881563
2023-06-23,GOOGL,137.3012,139.7081,135.5891,139.663,139.663,35216523
2023-06-26,GOOGL,139.663,141.0407,138.7892,138.8981,138.8981,44367408
2023-06-27,GOOGL,138.8981,143.1616,138.5613,142.4331,142.4331,3898920
2023-06-28,GOOGL,142.4331,143.309,139.7585,140.2262,140.2262,34825082
2023-06-29,GOOGL,140.2262,140.7266,138.9239,140.3363,140.3363,38793104
2023-06-30,GOOGL,140.3363,143.2947,139.9627,143.045,143.045,13610400
2023-07-03,GOOGL,143.045,146.0628,141.5261,145.9863,145.9863,17348116
2023-07-04,GOOGL,145.9863,146.258,145.2314,146.1114,146.1114,32869312
2023-07-05,GOOGL,146.1114,147.0924,144.8323,145.3202,145.3202,19794042
2023-07-06,GOOGL,145.3202,145.6154,143.7581,144.0913,144.0913,14903572
2023-07-07,GOOGL,144.0913,144.1483,143.6856,144.0029,144.0029,6506123
2023-07-10,GOOGL,144.0029,145.981,143.5364,145.0027,145.0027,43930937
2023-07-11,GOOGL,145.0027,147.3311,144.3675,146.3213,146.3213,46057071
2023-07-12,GOOGL,146.3213,146.8523,145.095,145.8714,145.8714,7081289
2023-07-13,GOOGL,145.8714,146.0585,142.8755,142.9251,142.9251,6895315
2023-07-14,GOOGL,142.9251,142.9815,140.9185,141.2249,141.2249,20814502
2023-07-17,GOOGL,141.2249,141.7166,140.7394,140.8825,140.8825,48856847
2023-07-18,GOOGL,140.8825,140.9464,137.0675,137.9196,137.9196,27274366
2023-07-19,GOOGL,137.9196,138.183,135.4627,136.3781,136.3781,45233597
2023-07-20,GOOGL,136.3781,136.7986,135.7592,136.4081,136.4081,21083641
2023-07-21,GOOGL,136.4081,136.5701,135.3529,136.4445,136.4445,28168525
2023-07-24,GOOGL,136.4445,137.066,131.5419,133.4127,133.4127,31549978
2023-07-25,GOOGL,133.4127,133.8013,127.8338,129.6284,129.6284,45380683
2023-07-26,GOOGL,129.6284,130.6236,129.0375,130.0969,130.0969,26196358
2023-07-27,GOOGL,130.0969,133.0536,129.2372,131.8994,131.8994,20817939
2023-07-28,GOOGL,131.8994,132.3955,131.2549,131.448,131.448,1816594
2023-07-31,GOOGL,131.448,131.969,131.0871,131.8706,131.8706,49296149
2023-08-01,GOOGL,131.8706,132.4037,130.917,132.267,132.267,5867507
2023-08-02,GOOGL,132.267,132.3772,130.9207,131.6106,131.6106,33728238
2023-08-03,GOOGL,131.6106,132.4997,129.25,130.1903,130.1903,47485807
2023-08-04,GOOGL,130.1903,131.6135,127.5833,128.2753,128.2753,42383243
2023-08-07,GOOGL,128.2753,128.9683,127.5226,128.4896,128.4896,9218440
2023-08-08,GOOGL,128.4896,128.8268,126.9612,127.6721,127.6721,47437217
2023-08-09,GOOGL,127.6721,128.3674,127.3279,127.4624,127.4624,31629418
2023-08-10,GOOGL,127.4624,129.6348,125.9732,129.6298,129.6298,29271749
2023-08-11,GOOGL,129.6298,130.1246,126.4916,127.4797,127.4797,5354940
2023-08-14,GOOGL,127.4797,129.0684,127.1132,128.1269,128.1269,2515178
2023-08-15,GOOGL,128.1269,128.1605,126.6676,126.8902,126.8902,17816038
2023-08-16,GOOGL,126.8902,129.4023,126.814,128.8873,128.8873,19865018
2023-08-17,GOOGL,128.8873,130.0077,128.3462,129.7481,129.7481,11133522
2023-08-18,GOOGL,129.7481,131.4108,129.5039,131.2833,131.2833,38326318
2023-08-21,GOOGL,131.2833,131.6974,129.2419,130.038,130.038,45323236
2023-08-22,GOOGL,130.038,130.1556,126.5229,128.0426,128.0426,33049423
2023-08-23,GOOGL,128.0426,128.6579,126.8609,126.9403,126.9403,32214336
2023-08-24,GOOGL,126.9403,127.1893,120.9918,121.1968,121.1968,26073406
2023-08-25,GOOGL,121.1968,122.6299,121.0694,122.0427,122.0427,14210061
2023-08-28,GOOGL,122.0427,122.1675,118.8496,119.604,119.604,14002960
2023-08-29,GOOGL,119.604,120.253,115.4116,116.2889,116.2889,26730621
2023-08-30,GOOGL,116.2889,116.972,115.2478,116.6724,116.6724,42685961
2023-08-31,GOOGL,116.6724,119.5956,116.3488,118.3107,118.3107,3204866
2023-09-01,GOOGL,118.3107,118.447,116.8025,117.2283,117.2283,2554140
2023-09-04,GOOGL,117.2283,117.6979,113.5696,113.9964,113.9964,33870522
2023-09-05,GOOGL,113.9964,116.357,113.8249,115.6552,115.6552,41682343
2023-09-06,GOOGL,115.6552,116.4865,115.5782,115.9298,115.9298,2548547
2023-09-07,GOOGL,115.9298,116.1816,114.7614,115.6303,115.6303,21943822
2023-09-08,GOOGL,115.6303,115.8486,110.8149,111.0543,111.0543,19163928
2023-09-11,GOOGL,111.0543,111.8815,109.9265,110.1799,110.1799,39187740
2023-09-12,GOOGL,110.1799,111.2051,109.233,110.8755,110.8755,37858004
2023-09-13,GOOGL,110.8755,111.706,108.937,109.7891,109.7891,38686473
2023-09-14,GOOGL,109.7891,110.7334,108.0782,110.4831,110.4831,47581308
2023-09-15,GOOGL,110.4831,110.5913,107.7969,108.3248,108.3248,20265657
2023-09-18,GOOGL,108.3248,108.5429,107.3656,107.6816,107.6816,8345436
2023-09-19,GOOGL,107.6816,110.4186,107.5602,110.2539,110.2539,17385085
2023-09-20,GOOGL,110.2539,111.7695,110.1019,111.5068,111.5068,2762623
2023-09-21,GOOGL,111.5068,112.1053,111.087,111.7309,111.7309,22584792
2023-09-22,GOOGL,111.7309,112.127,110.8759,112.0036,112.0036,1183536
2023-09-25,GOOGL,112.0036,112.8942,111.6622,112.661,112.661,27531048
2023-09-26,GOOGL,112.661,112.8603,111.0219,111.2959,111.2959,29871109
2023-09-27,GOOGL,111.2959,111.444,109.5106,110.2082,110.2082,42587903
2023-09-28,GOOGL,110.2082,112.5691,109.8548,111.1247,111.1247,42130337
2023-09-29,GOOGL,111.1247,111.8878,111.0176,111.8799,111.8799,18220688
2023-10-02,GOOGL,111.8799,111.8925,110.9574,111.7084,111.7084,7033628
2023-10-03,GOOGL,111.7084,114.0608,111.3358,113.5273,113.5273,19496004
2023-10-04,GOOGL,113.5273,114.1611,110.2319,110.4849,110.4849,16088833
2023-10-05,GOOGL,110.4849,111.1395,107.7972,108.8731,108.8731,34518525
2023-10-06,GOOGL,108.8731,109.497,107.2467,107.3103,107.3103,10861193
2023-10-09,GOOGL,107.3103,108.0084,107.2307,107.2381,107.2381,15438148
2023-10-10,GOOGL,107.2381,107.4501,105.0084,105.4964,105.4964,34382101
2023-10-11,GOOGL,105.4964,105.9456,103.1473,103.151,103.151,27489378
2023-10-12,GOOGL,103.151,103.5361,102.2265,102.3121,102.3121,8701453
2023-10-13,GOOGL,102.3121,105.157,102.2704,105.1479,105.1479,37031260
2023-10-16,GOOGL,105.1479,105.7682,104.2347,104.5089,104.5089,44167973
2023-10-17,GOOGL,104.5089,105.2022,103.0146,103.445,103.445,18354064
2023-10-18,GOOGL,103.445,104.1553,102.6639,103.0493,103.0493,48620118
2023-10-19,GOOGL,103.0493,103.219,102.3653,102.7929,102.7929,2499919
2023-10-20,GOOGL,102.7929,102.9584,101.9258,102.7998,102.7998,1492023
2023-10-23,GOOGL,102.7998,103.3282,101.3887,102.3325,102.3325,28150373
2023-10-24,GOOGL,102.3325,102.579,101.2585,101.7469,101.7469,22184963
2023-10-25,GOOGL,101.7469,104.8341,101.5382,104.4881,104.4881,13400142
2023-10-26,GOOGL,104.4881,105.0494,104.0391,104.8637,104.8637,8769031
2023-10-27,GOOGL,104.8637,105.1026,102.9333,103.5681,103.5681,48390675
2023-10-30,GOOGL,103.5681,104.2798,100.0771,100.1473,100.1473,13529679
2023-10-31,GOOGL,100.1473,100.9131,95.6286,95.6381,95.6381,36219278
2023-11-01,GOOGL,95.6381,95.9408,95.281,95.5435,95.5435,34113098
2023-11-02,GOOGL,95.5435,95.5596,94.8419,94.9515,94.9515,6246458
2023-11-03,GOOGL,94.9515,95.3795,93.536,93.8275,93.8275,34471523
2023-11-06,GOOGL,93.8275,94.3318,93.0024,93.0641,93.0641,42148301
2023-11-07,GOOGL,93.0641,93.4951,91.108,92.0946,92.0946,37307413
2023-11-08,GOOGL,92.0946,94.285,91.8158,93.7991,93.7991,42237841
2023-11-09,GOOGL,93.7991,94.4383,93.703,93.8366,93.8366,45490192
2023-11-10,GOOGL,93.8366,94.1884,93.1356,93.2695,93.2695,10029229
2023-11-13,GOOGL,93.2695,94.0703,92.4,94.0141,94.0141,23585265
2023-11-14,GOOGL,94.0141,94.1288,91.6402,91.8714,91.8714,27555365
2023-11-15,GOOGL,91.8714,92.5881,91.758,92.225,92.225,23289276
2023-11-16,GOOGL,92.225,92.5671,90.2796,90.6504,90.6504,2441070
2023-11-17,GOOGL,90.6504,92.2203,90.1158,91.9406,91.9406,14058584
2023-11-20,GOOGL,91.9406,93.0791,91.8377,92.8419,92.8419,35600406
2023-11-21,GOOGL,92.8419,92.982,89.4293,89.4701,89.4701,39442187
2023-11-22,GOOGL,89.4701,92.3607,89.218,91.827,91.827,33138220
2023-11-23,GOOGL,91.827,92.0858,90.1135,90.5806,90.5806,40027402
2023-11-24,GOOGL,90.5806,90.9081,89.1099,89.6284,89.6284,47313110
2023-11-27,GOOGL,89.6284,91.8968,89.5809,91.3846,91.3846,8797046
2023-11-28,GOOGL,91.3846,91.4626,89.3474,89.5935,89.5935,18746510
2023-11-29,GOOGL,89.5935,89.7374,86.1143,86.8168,86.8168,36273202
2023-11-30,GOOGL,86.8168,89.0447,86.3461,88.7567,88.7567,44357532
2023-12-01,GOOGL,88.7567,88.8138,87.9462,88.367,88.367,47171119
2023-12-04,GOOGL,88.367,90.8059,87.8905,90.3643,90.3643,29220044
2023-12-05,GOOGL,90.3643,90.3759,89.5204,89.7726,89.7726,39920375
2023-12-06,GOOGL,89.7726,91.4638,89.5753,90.5374,90.5374,15506632
2023-12-07,GOOGL,90.5374,90.6401,86.8126,87.185,87.185,38896656
2023-12-08,GOOGL,87.185,87.6948,85.1926,85.4869,85.4869,12213478
2023-12-11,GOOGL,85.4869,86.5967,85.4813,85.7257,85.7257,37129968
2023-12-12,GOOGL,85.7257,85.9509,85.2663,85.3618,85.3618,46703028
2023-12-13,GOOGL,85.3618,86.1881,84.6117,84.6682,84.6682,2669622
2023-12-14,GOOGL,84.6682,84.871,83.3389,83.9337,83.9337,3868474
2023-12-15,GOOGL,83.9337,84.1662,83.2799,83.8858,83.8858,35639608
2023-12-18,GOOGL,83.8858,84.4014,83.5839,83.8104,83.8104,7953693
2023-12-19,GOOGL,83.8104,84.2541,83.4682,83.5066,83.5066,29282403
2023-12-20,GOOGL,83.5066,87.1704,83.4796,86.7028,86.7028,42574377
2023-12-21,GOOGL,86.7028,87.2703,86.6205,87.1537,87.1537,13151169
2023-12-22,GOOGL,87.1537,87.64,85.9129,86.8466,86.8466,39216533
2023-12-25,GOOGL,86.8466,87.1058,86.4151,86.56,86.56,8207909
2023-12-26,GOOGL,86.56,87.2307,85.8996,85.9686,85.9686,44912999
2023-12-27,GOOGL,85.9686,86.4722,84.9325,85.4438,85.4438,42458272
2023-12-28,GOOGL,85.4438,86.0601,83.9259,84.2923,84.2923,33640436
2023-12-29,GOOGL,84.2923,85.4156,84.2307,85.0032,85.0032,25213064
2024-01-01,GOOGL,85.0032,85.3687,82.7391,83.2639,83.2639,24477619
2024-01-02,GOOGL,83.2639,83.8014,83.1069,83.7535,83.7535,40258967
2024-01-03,GOOGL,83.7535,84.162,82.2853,82.5805,82.5805,39007095
2024-01-04,GOOGL,82.5805,83.7161,81.5356,81.801,81.801,28287416
2024-01-05,GOOGL,81.801,82.9478,81.7941,82.3741,82.3741,36265885
2024-01-08,GOOGL,82.3741,83.6688,81.7203,83.6045,83.6045,15554484
2024-01-09,GOOGL,83.6045,83.8859,83.5146,83.5942,83.5942,17220085
2024-01-10,GOOGL,83.5942,85.2227,82.7293,85.039,85.039,39482822
2024-01-11,GOOGL,85.039,85.6348,84.5323,85.3988,85.3988,24868304
2024-01-12,GOOGL,85.3988,85.959,83.3511,83.878,83.878,8050833
2024-01-15,GOOGL,83.878,83.8827,82.5958,83.5931,83.5931,28666915
2024-01-16,GOOGL,83.5931,83.9078,82.9715,83.3541,83.3541,11482484
2024-01-17,GOOGL,83.3541,84.2414,82.7301,84.0751,84.0751,42018415
2024-01-18,GOOGL,84.0751,85.0869,83.5517,84.82,84.82,34382332
2024-01-19,GOOGL,84.82,84.9848,82.3598,82.6666,82.6666,36046408
2024-01-22,GOOGL,82.6666,82.886,82.5698,82.8805,82.8805,37885144
2024-01-23,GOOGL,82.8805,83.3119,81.0938,81.5112,81.5112,35449722
2024-01-24,GOOGL,81.5112,82.0119,81.0509,81.0706,81.0706,5797140
2024-01-25,GOOGL,81.0706,81.4248,80.0903,80.1142,80.1142,32669495
2024-01-26,GOOGL,80.1142,81.4706,80.1045,81.3912,81.3912,22810819
2024-01-29,GOOGL,81.3912,81.681,81.2152,81.3826,81.3826,21234232
2024-01-30,GOOGL,81.3826,82.3487,81.0737,82.0154,82.0154,49250002
2024-01-31,GOOGL,82.0154,83.0885,81.3917,83.0632,83.0632,26401566
2024-02-01,GOOGL,83.0632,83.3191,80.6616,81.2239,81.2239,48944286
2024-02-02,GOOGL,81.2239,81.4764,79.5376,79.5393,79.5393,27398574
2024-02-05,GOOGL,79.5393,79.7768,78.4251,79.0776,79.0776,41114414
2024-02-06,GOOGL,79.0776,79.6004,77.8939,78.2052,78.2052,6154673
2024-02-07,GOOGL,78.2052,80.8089,77.8744,80.5968,80.5968,13962779
2024-02-08,GOOGL,80.5968,82.1186,80.2974,81.9051,81.9051,12028367
2024-02-09,GOOGL,81.9051,83.1941,81.443,82.6114,82.6114,46646178
2024-02-12,GOOGL,82.6114,82.8574,79.3643,79.4684,79.4684,38332524
2024-02-13,GOOGL,79.4684,79.9047,77.267,77.4521,77.4521,13738024
2024-02-14,GOOGL,77.4521,77.4977,76.4473,76.671,76.671,9129441
2024-02-15,GOOGL,76.671,77.0986,76.3299,76.648,76.648,36660008
2024-02-16,GOOGL,76.648,76.783,74.1253,74.7223,74.7223,19175504
2024-02-19,GOOGL,74.7223,75.4524,73.2065,73.8475,73.8475,19437359
2024-02-20,GOOGL,73.8475,74.4522,72.9231,73.2521,73.2521,39141747
2024-02-21,GOOGL,73.2521,74.7229,73.0539,74.4499,74.4499,35227204
2024-02-22,GOOGL,74.4499,75.057,74.1638,74.835,74.835,40592767
2024-02-23,GOOGL,74.835,75.7096,74.7599,75.4284,75.4284,13662012
2024-02-26,GOOGL,75.4284,75.9735,75.0415,75.267,75.267,15639961
2024-02-27,GOOGL,75.267,75.7478,74.266,74.8,74.8,13705308
2024-02-28,GOOGL,74.8,76.6531,74.6812,76.6446,76.6446,7773242
2024-02-29,GOOGL,76.6446,76.6981,74.603,74.728,74.728,41491551
2024-03-01,GOOGL,74.728,75.5608,73.9088,75.486,75.486,16511896
2024-03-04,GOOGL,75.486,78.2346,74.9474,77.8095,77.8095,48708054
2024-03-05,GOOGL,77.8095,77.8805,76.4795,76.7193,76.7193,10634832
2024-03-06,GOOGL,76.7193,78.5813,76.5425,78.5516,78.5516,12393119
2024-03-07,GOOGL,78.5516,78.8103,77.6187,78.2363,78.2363,8841467
2024-03-08,GOOGL,78.2363,80.5116,77.9374,80.2662,80.2662,20250098
2024-03-11,GOOGL,80.2662,81.2871,80.1804,80.8551,80.8551,34580793
2024-03-12,GOOGL,80.8551,80.9998,79.7619,79.8203,79.8203,31649755
2024-03-13,GOOGL,79.8203,79.8477,79.6975,79.7334,79.7334,11963146
2024-03-14,GOOGL,79.7334,80.1579,78.6742,79.9006,79.9006,2663037
2024-03-15,GOOGL,79.9006,80.1342,78.0138,78.2115,78.2115,49173319
2024-03-18,GOOGL,78.2115,78.3781,76.5676,76.6628,76.6628,42652681
2024-03-19,GOOGL,76.6628,77.5227,76.1967,77.0464,77.0464,47054047
2024-03-20,GOOGL,77.0464,77.9908,77.0082,77.2706,77.2706,10932464
2024-03-21,GOOGL,77.2706,77.3426,75.707,76.3503,76.3503,36126063
2024-03-22,GOOGL,76.3503,76.407,73.951,74.4073,74.4073,20490316
2024-03-25,GOOGL,74.4073,74.8369,73.2431,73.4591,73.4591,41822489
